,id,age,region,author,title
725,725,D. The Chaotic Age: A Canonical Prophecy,Spain,Rafael Alberti,The Owl's Insomnia: Poems
726,726,D. The Chaotic Age: A Canonical Prophecy,Spain,Luis Cernuda,Selected Poems
727,727,D. The Chaotic Age: A Canonical Prophecy,Spain,Miguel Hernández,Selected Poems
728,728,D. The Chaotic Age: A Canonical Prophecy,Spain,Blas de Otero,Selected Poems
729,729,D. The Chaotic Age: A Canonical Prophecy,Spain,Camilo José Cela,The Hive
730,730,D. The Chaotic Age: A Canonical Prophecy,Spain,Juan Goytisolo,Space in Motion
731,731,D. The Chaotic Age: A Canonical Prophecy,Catalonia,Carles Ribá,Selected Poems
732,732,D. The Chaotic Age: A Canonical Prophecy,Catalonia,J. V. Foix,Selected Poems
733,733,D. The Chaotic Age: A Canonical Prophecy,Catalonia,Joan Perucho,Natural History
734,734,D. The Chaotic Age: A Canonical Prophecy,Catalonia,Merce Rodoreda,The Time of the Doves
735,735,D. The Chaotic Age: A Canonical Prophecy,Catalonia,Pere Gimferrer,Selected Poems
736,736,D. The Chaotic Age: A Canonical Prophecy,Catalonia,Salvador Espríu,La Pell de Brau: Poems
737,737,D. The Chaotic Age: A Canonical Prophecy,Portugal,Fernando Pessoa,The Keeper of Sheep
738,738,D. The Chaotic Age: A Canonical Prophecy,Portugal,Fernando Pessoa,Poems
739,739,D. The Chaotic Age: A Canonical Prophecy,Portugal,Fernando Pessoa,Selected Poems
740,740,D. The Chaotic Age: A Canonical Prophecy,Portugal,Fernando Pessoa,Always Astonished: Selected Poems
741,741,D. The Chaotic Age: A Canonical Prophecy,Portugal,Fernando Pessoa,The Book of Disquiet
742,742,D. The Chaotic Age: A Canonical Prophecy,Portugal,Jorge de Sena,Selected Poems
743,743,D. The Chaotic Age: A Canonical Prophecy,Portugal,José Saramago,Baltasar and Blimunda
744,744,D. The Chaotic Age: A Canonical Prophecy,Portugal,José Cardoso Pires,Ballad of Dogs' Beach
745,745,D. The Chaotic Age: A Canonical Prophecy,Portugal,Sophia de Mello Breyner,Selected Poems
746,746,D. The Chaotic Age: A Canonical Prophecy,Portugal,Eugénio de Andrade,Selected Poems
747,747,D. The Chaotic Age: A Canonical Prophecy,France,Anatole France,Penguin Island
748,748,D. The Chaotic Age: A Canonical Prophecy,France,Anatole France,Thaïs
749,749,D. The Chaotic Age: A Canonical Prophecy,France,Alain-Fournier,Le Grand Meaulnes
750,750,D. The Chaotic Age: A Canonical Prophecy,France,Marcel Proust,Remembrance of Things Past (In Search of Lost Time)
751,751,D. The Chaotic Age: A Canonical Prophecy,France,Andre Gide,The Immoralist
752,752,D. The Chaotic Age: A Canonical Prophecy,France,Andre Gide,Corydon
753,753,D. The Chaotic Age: A Canonical Prophecy,France,Andre Gide,Lafcadio's Adventure (The Caves of the Vatican)
754,754,D. The Chaotic Age: A Canonical Prophecy,France,Andre Gide,The Journals
755,755,D. The Chaotic Age: A Canonical Prophecy,France,Colette,Collected Stories
756,756,D. The Chaotic Age: A Canonical Prophecy,France,Colette,Retreat from Love
757,757,D. The Chaotic Age: A Canonical Prophecy,France,Georges Bataille,Blue of Noon
758,758,D. The Chaotic Age: A Canonical Prophecy,France,Louis-Ferdinand Céline,Journey to the End of Night
759,759,D. The Chaotic Age: A Canonical Prophecy,France,René Daumal,Mount Analogue
760,760,D. The Chaotic Age: A Canonical Prophecy,France,Jean Genet,Our Lady of the Flowers
761,761,D. The Chaotic Age: A Canonical Prophecy,France,Jean Genet,The Thief's Journal
762,762,D. The Chaotic Age: A Canonical Prophecy,France,Jean Genet,The Balcony
763,763,D. The Chaotic Age: A Canonical Prophecy,France,Jean Giraudoux,Four Plays
764,764,D. The Chaotic Age: A Canonical Prophecy,France,Alfred Jarry,Selected Works
765,765,D. The Chaotic Age: A Canonical Prophecy,France,Jean Cocteau,The Infernal Machine and Other Works
766,766,D. The Chaotic Age: A Canonical Prophecy,France,Guillaume Apollinaire,Selected Writings
767,767,D. The Chaotic Age: A Canonical Prophecy,France,André Breton,Poems
768,768,D. The Chaotic Age: A Canonical Prophecy,France,André Breton,Manifestoes of Surrealism
769,769,D. The Chaotic Age: A Canonical Prophecy,France,Paul Valéry,The Art of Poetry
770,770,D. The Chaotic Age: A Canonical Prophecy,France,Paul Valéry,Selected Writings
771,771,D. The Chaotic Age: A Canonical Prophecy,France,René Char,Poems
772,772,D. The Chaotic Age: A Canonical Prophecy,France,Paul Éluard,Selected Poems
773,773,D. The Chaotic Age: A Canonical Prophecy,France,Louis Aragon,Selected Poems
774,774,D. The Chaotic Age: A Canonical Prophecy,France,Jean Giono,The Horseman on the Roof
775,775,D. The Chaotic Age: A Canonical Prophecy,France,Michel Leiris,Manhood
776,776,D. The Chaotic Age: A Canonical Prophecy,France,Raymond Radiguet,Count d'Orgel's Ball
777,777,D. The Chaotic Age: A Canonical Prophecy,France,Jean-Paul Sartre,No Exit
778,778,D. The Chaotic Age: A Canonical Prophecy,France,Jean-Paul Sartre,Nausea
779,779,D. The Chaotic Age: A Canonical Prophecy,France,Jean-Paul Sartre,Saint Genet
780,780,D. The Chaotic Age: A Canonical Prophecy,France,Jean-Paul Sartre,The Words
781,781,D. The Chaotic Age: A Canonical Prophecy,France,Jean-Paul Sartre,The Family Idiot: Gustave Flaubert
782,782,D. The Chaotic Age: A Canonical Prophecy,France,Simone de Beauvoir,The Second Sex
783,783,D. The Chaotic Age: A Canonical Prophecy,France,Albert Camus,The Stranger
784,784,D. The Chaotic Age: A Canonical Prophecy,France,Albert Camus,The Plague
785,785,D. The Chaotic Age: A Canonical Prophecy,France,Albert Camus,The Fall
786,786,D. The Chaotic Age: A Canonical Prophecy,France,Albert Camus,The Rebel
787,787,D. The Chaotic Age: A Canonical Prophecy,France,Henri Michaux,Selected Writings
788,788,D. The Chaotic Age: A Canonical Prophecy,France,Edmond Jabès,The Book of Questions
789,789,D. The Chaotic Age: A Canonical Prophecy,France,Edmond Jabès,Selected Poems
790,790,D. The Chaotic Age: A Canonical Prophecy,France,Saint-John Perse,Anabasis
791,791,D. The Chaotic Age: A Canonical Prophecy,France,Saint-John Perse,Birds
792,792,D. The Chaotic Age: A Canonical Prophecy,France,Saint-John Perse,Exile and Other Poems
793,793,D. The Chaotic Age: A Canonical Prophecy,France,Pierre Reverdy,Selected Poems
794,794,D. The Chaotic Age: A Canonical Prophecy,France,Tristan Tzara,Seven Dada Manifestoes
795,795,D. The Chaotic Age: A Canonical Prophecy,France,Max Jacob,Selected Poems
796,796,D. The Chaotic Age: A Canonical Prophecy,France,Pierre-Jean Jouve,Selected Poems
797,797,D. The Chaotic Age: A Canonical Prophecy,France,Francis Ponge,Things: Selected Writings
798,798,D. The Chaotic Age: A Canonical Prophecy,France,Jacques Prévert,Paroles
799,799,D. The Chaotic Age: A Canonical Prophecy,France,Philippe Jacottet,Selected Poems
800,800,D. The Chaotic Age: A Canonical Prophecy,France,Charles Péguy,The Mystery of the Charity of Joan of Arc
801,801,D. The Chaotic Age: A Canonical Prophecy,France,Bejamin Péret,Selected Poems
802,802,D. The Chaotic Age: A Canonical Prophecy,France,Andé Malraux,The Conquerors
803,803,D. The Chaotic Age: A Canonical Prophecy,France,Andé Malraux,The Royal Way
804,804,D. The Chaotic Age: A Canonical Prophecy,France,Andé Malraux,Man's Fate
805,805,D. The Chaotic Age: A Canonical Prophecy,France,Andé Malraux,Man's Hope
806,806,D. The Chaotic Age: A Canonical Prophecy,France,Andé Malraux,The Voices of Silence
807,807,D. The Chaotic Age: A Canonical Prophecy,France,François Mauriac,Therese
808,808,D. The Chaotic Age: A Canonical Prophecy,France,François Mauriac,The Desert of Love
809,809,D. The Chaotic Age: A Canonical Prophecy,France,François Mauriac,The Woman of the Pharisees
810,810,D. The Chaotic Age: A Canonical Prophecy,France,Jean Anouilh,Becket
811,811,D. The Chaotic Age: A Canonical Prophecy,France,Jean Anouilh,Antigone
812,812,D. The Chaotic Age: A Canonical Prophecy,France,Jean Anouilh,Eurydice
813,813,D. The Chaotic Age: A Canonical Prophecy,France,Jean Anouilh,The Rehearsal
814,814,D. The Chaotic Age: A Canonical Prophecy,France,Eugène Ionesco,The Bald Soprano
815,815,D. The Chaotic Age: A Canonical Prophecy,France,Eugène Ionesco,The Chairs
816,816,D. The Chaotic Age: A Canonical Prophecy,France,Eugène Ionesco,The Lesson
817,817,D. The Chaotic Age: A Canonical Prophecy,France,Eugène Ionesco,Amédée
818,818,D. The Chaotic Age: A Canonical Prophecy,France,Eugène Ionesco,Victims of Duty
819,819,D. The Chaotic Age: A Canonical Prophecy,France,Eugène Ionesco,Rhinoceros
820,820,D. The Chaotic Age: A Canonical Prophecy,France,Maurice Blanchot,Thomas the Obscure
821,821,D. The Chaotic Age: A Canonical Prophecy,France,Pierre Klossowski,The Laws of Hospitality
822,822,D. The Chaotic Age: A Canonical Prophecy,France,Pierre Klossowski,The Baphomet
823,823,D. The Chaotic Age: A Canonical Prophecy,France,Raymond Roussel,Locus Solus
824,824,D. The Chaotic Age: A Canonical Prophecy,France,Antonin Artaud,Selected Writings
825,825,D. The Chaotic Age: A Canonical Prophecy,France,Claude Lévi-Strauss,Tristes Tropiques
826,826,D. The Chaotic Age: A Canonical Prophecy,France,Alain Robbe-Grillet,The Voyeur
827,827,D. The Chaotic Age: A Canonical Prophecy,France,Alain Robbe-Grillet,Jealousy
828,828,D. The Chaotic Age: A Canonical Prophecy,France,Alain Robbe-Grillet,In the Labyrinth
829,829,D. The Chaotic Age: A Canonical Prophecy,France,Alain Robbe-Grillet,The Erasers
830,830,D. The Chaotic Age: A Canonical Prophecy,France,Alain Robbe-Grillet,Project for a Revolution in New York
831,831,D. The Chaotic Age: A Canonical Prophecy,France,Alain Robbe-Grillet,For a New Novel
832,832,D. The Chaotic Age: A Canonical Prophecy,France,Nathalie Sarraute,The Use of Speech
833,833,D. The Chaotic Age: A Canonical Prophecy,France,Nathalie Sarraute,The Planetarium
834,834,D. The Chaotic Age: A Canonical Prophecy,France,Claude Simon,The Grass
835,835,D. The Chaotic Age: A Canonical Prophecy,France,Claude Simon,The Wind
836,836,D. The Chaotic Age: A Canonical Prophecy,France,Claude Simon,The Flanders Road
837,837,D. The Chaotic Age: A Canonical Prophecy,France,Marguerite Duras,The Lover
838,838,D. The Chaotic Age: A Canonical Prophecy,France,Marguerite Duras,Four Novels
839,839,D. The Chaotic Age: A Canonical Prophecy,France,Robert Pinget,Fable
840,840,D. The Chaotic Age: A Canonical Prophecy,France,Robert Pinget,The Libera Me Domine
841,841,D. The Chaotic Age: A Canonical Prophecy,France,Robert Pinget,That Voice
842,842,D. The Chaotic Age: A Canonical Prophecy,France,Michel Tournier,The Ogre
843,843,D. The Chaotic Age: A Canonical Prophecy,France,Michel Tournier,Friday
844,844,D. The Chaotic Age: A Canonical Prophecy,France,Marguerite Yourcenar,Coup de Grace
845,845,D. The Chaotic Age: A Canonical Prophecy,France,Marguerite Yourcenar,Memoirs of Hadrian
846,846,D. The Chaotic Age: A Canonical Prophecy,France,Jean Follain,Transparence of the World: Poems
847,847,D. The Chaotic Age: A Canonical Prophecy,France,Yves Bonnefoy,Words in Stone
848,848,D. The Chaotic Age: A Canonical Prophecy,Great Britain and Ireland,William Butler Yeats,The Collected Poems
849,849,D. The Chaotic Age: A Canonical Prophecy,Great Britain and Ireland,William Butler Yeats,Collected Plays
850,850,D. The Chaotic Age: A Canonical Prophecy,Great Britain and Ireland,William Butler Yeats,A Vision
851,851,D. The Chaotic Age: A Canonical Prophecy,Great Britain and Ireland,William Butler Yeats,Mythologies
852,852,D. The Chaotic Age: A Canonical Prophecy,Great Britain and Ireland,George Bernard Shaw,Major Critical Essays
853,853,D. The Chaotic Age: A Canonical Prophecy,Great Britain and Ireland,George Bernard Shaw,Heartbreak House
854,854,D. The Chaotic Age: A Canonical Prophecy,Great Britain and Ireland,George Bernard Shaw,Pygmalion
855,855,D. The Chaotic Age: A Canonical Prophecy,Great Britain and Ireland,George Bernard Shaw,Saint Joan
856,856,D. The Chaotic Age: A Canonical Prophecy,Great Britain and Ireland,George Bernard Shaw,Major Barbara
857,857,D. The Chaotic Age: A Canonical Prophecy,Great Britain and Ireland,George Bernard Shaw,Back to Methuselah
858,858,D. The Chaotic Age: A Canonical Prophecy,Great Britain and Ireland,John Millington Synge,Collected Plays
859,859,D. The Chaotic Age: A Canonical Prophecy,Great Britain and Ireland,Sean O'Casey,Juno and the Paycock
860,860,D. The Chaotic Age: A Canonical Prophecy,Great Britain and Ireland,Sean O'Casey,The Plough and the Stars
861,861,D. The Chaotic Age: A Canonical Prophecy,Great Britain and Ireland,Sean O'Casey,The Shadow of a Gunman
862,862,D. The Chaotic Age: A Canonical Prophecy,Great Britain and Ireland,George Douglas Brown,House with the Green Shutters
863,863,D. The Chaotic Age: A Canonical Prophecy,Great Britain and Ireland,Thomas Hardy,The Well-Beloved
864,864,D. The Chaotic Age: A Canonical Prophecy,Great Britain and Ireland,Thomas Hardy,The Woodlanders
865,865,D. The Chaotic Age: A Canonical Prophecy,Great Britain and Ireland,Thomas Hardy,The Return of the Native
866,866,D. The Chaotic Age: A Canonical Prophecy,Great Britain and Ireland,Thomas Hardy,The Mayor of Casterbridge
867,867,D. The Chaotic Age: A Canonical Prophecy,Great Britain and Ireland,Thomas Hardy,Far From the Madding Crowd
868,868,D. The Chaotic Age: A Canonical Prophecy,Great Britain and Ireland,Thomas Hardy,Tess of the D'Urbervilles
869,869,D. The Chaotic Age: A Canonical Prophecy,Great Britain and Ireland,Thomas Hardy,Jude the Obscure
870,870,D. The Chaotic Age: A Canonical Prophecy,Great Britain and Ireland,Thomas Hardy,Collected Poems
871,871,D. The Chaotic Age: A Canonical Prophecy,Great Britain and Ireland,Rudyard Kipling,Kim
872,872,D. The Chaotic Age: A Canonical Prophecy,Great Britain and Ireland,Rudyard Kipling,Collected Stories
873,873,D. The Chaotic Age: A Canonical Prophecy,Great Britain and Ireland,Rudyard Kipling,Puck of Pook's Hill
874,874,D. The Chaotic Age: A Canonical Prophecy,Great Britain and Ireland,Rudyard Kipling,Complete Verse
875,875,D. The Chaotic Age: A Canonical Prophecy,Great Britain and Ireland,A. E. Housman,Collected Poems
876,876,D. The Chaotic Age: A Canonical Prophecy,Great Britain and Ireland,Max Beerbohm,Zuleika Dobson
877,877,D. The Chaotic Age: A Canonical Prophecy,Great Britain and Ireland,Max Beerbohm,Seven Men and Two Others
878,878,D. The Chaotic Age: A Canonical Prophecy,Great Britain and Ireland,Joseph Conrad,Lord Jim
879,879,D. The Chaotic Age: A Canonical Prophecy,Great Britain and Ireland,Joseph Conrad,The Secret Agent
880,880,D. The Chaotic Age: A Canonical Prophecy,Great Britain and Ireland,Joseph Conrad,Nostromo
881,881,D. The Chaotic Age: A Canonical Prophecy,Great Britain and Ireland,Joseph Conrad,Under Western Eyes
882,882,D. The Chaotic Age: A Canonical Prophecy,Great Britain and Ireland,Joseph Conrad,Victory
883,883,D. The Chaotic Age: A Canonical Prophecy,Great Britain and Ireland,Ronald Firbank,Five Novels
884,884,D. The Chaotic Age: A Canonical Prophecy,Great Britain and Ireland,Ford Madox Ford,Parade's End
885,885,D. The Chaotic Age: A Canonical Prophecy,Great Britain and Ireland,Ford Madox Ford,The Good Soldier
886,886,D. The Chaotic Age: A Canonical Prophecy,Great Britain and Ireland,W. Somerset Maugham,Collected Short Stories
887,887,D. The Chaotic Age: A Canonical Prophecy,Great Britain and Ireland,W. Somerset Maugham,The Moon and Sixpence
888,888,D. The Chaotic Age: A Canonical Prophecy,Great Britain and Ireland,John Cowper Powys,Wolf Solent
889,889,D. The Chaotic Age: A Canonical Prophecy,Great Britain and Ireland,John Cowper Powys,A Glastonbury Romance
890,890,D. The Chaotic Age: A Canonical Prophecy,Great Britain and Ireland,Saki (H. H. Munro),The Short Stories
891,891,D. The Chaotic Age: A Canonical Prophecy,Great Britain and Ireland,H. G. Wells,The Science Fiction Novels
892,892,D. The Chaotic Age: A Canonical Prophecy,Great Britain and Ireland,David Lindsay,A Voyage to Arcturus
893,893,D. The Chaotic Age: A Canonical Prophecy,Great Britain and Ireland,Arnold Bennett,The Old Wives' Tale
894,894,D. The Chaotic Age: A Canonical Prophecy,Great Britain and Ireland,Walter De la Mare,Collected Poems
895,895,D. The Chaotic Age: A Canonical Prophecy,Great Britain and Ireland,Walter De la Mare,Memoirs of a Midget
896,896,D. The Chaotic Age: A Canonical Prophecy,Great Britain and Ireland,Wilfred Owen,Collected Poems
897,897,D. The Chaotic Age: A Canonical Prophecy,Great Britain and Ireland,Isaac Rosenberg,Collected Poems
898,898,D. The Chaotic Age: A Canonical Prophecy,Great Britain and Ireland,Edward Thomas,Collected Poems
899,899,D. The Chaotic Age: A Canonical Prophecy,Great Britain and Ireland,Robert Graves,Collected Poems
900,900,D. The Chaotic Age: A Canonical Prophecy,Great Britain and Ireland,Robert Graves,King Jesus
901,901,D. The Chaotic Age: A Canonical Prophecy,Great Britain and Ireland,Edwin Muir,Collected Poems
902,902,D. The Chaotic Age: A Canonical Prophecy,Great Britain and Ireland,David Jones,In Parenthesis
903,903,D. The Chaotic Age: A Canonical Prophecy,Great Britain and Ireland,David Jones,The Anathemata
904,904,D. The Chaotic Age: A Canonical Prophecy,Great Britain and Ireland,John Galsworthy,The Forsyte Saga
905,905,D. The Chaotic Age: A Canonical Prophecy,Great Britain and Ireland,E. M. Forster,Howards End
906,906,D. The Chaotic Age: A Canonical Prophecy,Great Britain and Ireland,E. M. Forster,A Passage to India
907,907,D. The Chaotic Age: A Canonical Prophecy,Great Britain and Ireland,Frank O'Connor,Collected Stories
908,908,D. The Chaotic Age: A Canonical Prophecy,Great Britain and Ireland,D. H. Lawrence,Complete Poems
909,909,D. The Chaotic Age: A Canonical Prophecy,Great Britain and Ireland,D. H. Lawrence,Studies in Classic American Literature
910,910,D. The Chaotic Age: A Canonical Prophecy,Great Britain and Ireland,D. H. Lawrence,Complete Short Stories
911,911,D. The Chaotic Age: A Canonical Prophecy,Great Britain and Ireland,D. H. Lawrence,Sons and Lovers
912,912,D. The Chaotic Age: A Canonical Prophecy,Great Britain and Ireland,D. H. Lawrence,The Rainbow
913,913,D. The Chaotic Age: A Canonical Prophecy,Great Britain and Ireland,D. H. Lawrence,Women in Love
914,914,D. The Chaotic Age: A Canonical Prophecy,Great Britain and Ireland,Virginia Woolf,Mrs. Dalloway
915,915,D. The Chaotic Age: A Canonical Prophecy,Great Britain and Ireland,Virginia Woolf,To the Lighthouse
916,916,D. The Chaotic Age: A Canonical Prophecy,Great Britain and Ireland,Virginia Woolf,Orlando: A Biography
917,917,D. The Chaotic Age: A Canonical Prophecy,Great Britain and Ireland,Virginia Woolf,The Waves
918,918,D. The Chaotic Age: A Canonical Prophecy,Great Britain and Ireland,Virginia Woolf,Between the Acts
919,919,D. The Chaotic Age: A Canonical Prophecy,Great Britain and Ireland,James Joyce,Dubliners
920,920,D. The Chaotic Age: A Canonical Prophecy,Great Britain and Ireland,James Joyce,Portrait of the Artist as a Young Man
921,921,D. The Chaotic Age: A Canonical Prophecy,Great Britain and Ireland,James Joyce,Ulysses
922,922,D. The Chaotic Age: A Canonical Prophecy,Great Britain and Ireland,James Joyce,Finnegans Wake
923,923,D. The Chaotic Age: A Canonical Prophecy,Great Britain and Ireland,Samuel Beckett,Murphy
924,924,D. The Chaotic Age: A Canonical Prophecy,Great Britain and Ireland,Samuel Beckett,Watt
925,925,D. The Chaotic Age: A Canonical Prophecy,Great Britain and Ireland,Samuel Beckett,"Three Novels: Molloy, Malone Dies, The Unnameable"
926,926,D. The Chaotic Age: A Canonical Prophecy,Great Britain and Ireland,Samuel Beckett,Waiting for Godot
927,927,D. The Chaotic Age: A Canonical Prophecy,Great Britain and Ireland,Samuel Beckett,Endgame
928,928,D. The Chaotic Age: A Canonical Prophecy,Great Britain and Ireland,Samuel Beckett,Krapp's Last Game
929,929,D. The Chaotic Age: A Canonical Prophecy,Great Britain and Ireland,Samuel Beckett,How It Is
930,930,D. The Chaotic Age: A Canonical Prophecy,Great Britain and Ireland,Elizabeth Bowen,Collected Stories
931,931,D. The Chaotic Age: A Canonical Prophecy,Great Britain and Ireland,J. G. Farrell,The Siege of Krishnapur
932,932,D. The Chaotic Age: A Canonical Prophecy,Great Britain and Ireland,Henry Green,Nothing
933,933,D. The Chaotic Age: A Canonical Prophecy,Great Britain and Ireland,Henry Green,Loving
934,934,D. The Chaotic Age: A Canonical Prophecy,Great Britain and Ireland,Henry Green,Party Going
935,935,D. The Chaotic Age: A Canonical Prophecy,Great Britain and Ireland,Evelyn Waugh,A Handful of Dust
936,936,D. The Chaotic Age: A Canonical Prophecy,Great Britain and Ireland,Evelyn Waugh,Scoop
937,937,D. The Chaotic Age: A Canonical Prophecy,Great Britain and Ireland,Evelyn Waugh,Vile Bodies
938,938,D. The Chaotic Age: A Canonical Prophecy,Great Britain and Ireland,Evelyn Waugh,Put Out More Flags
939,939,D. The Chaotic Age: A Canonical Prophecy,Great Britain and Ireland,Anthony Burgess,Nothing Like the Sun
940,940,D. The Chaotic Age: A Canonical Prophecy,Great Britain and Ireland,G. B. Edwards,The Book of Ebenezer Le Page
941,941,D. The Chaotic Age: A Canonical Prophecy,Great Britain and Ireland,Iris Murdoch,The Good Apprentice
942,942,D. The Chaotic Age: A Canonical Prophecy,Great Britain and Ireland,Iris Murdoch,Bruno's Dream
943,943,D. The Chaotic Age: A Canonical Prophecy,Great Britain and Ireland,Graham Greene,Brighton Rock
944,944,D. The Chaotic Age: A Canonical Prophecy,Great Britain and Ireland,Graham Greene,The Heart of the Matter
945,945,D. The Chaotic Age: A Canonical Prophecy,Great Britain and Ireland,Graham Greene,The Power and the Glory
946,946,D. The Chaotic Age: A Canonical Prophecy,Great Britain and Ireland,Christopher Isherwood,The Berlin Stories
947,947,D. The Chaotic Age: A Canonical Prophecy,Great Britain and Ireland,Norman Douglas,South Wind
948,948,D. The Chaotic Age: A Canonical Prophecy,Great Britain and Ireland,Aldous Huxley,Collected Essays
949,949,D. The Chaotic Age: A Canonical Prophecy,Great Britain and Ireland,Aldous Huxley,Antic Hay
950,950,D. The Chaotic Age: A Canonical Prophecy,Great Britain and Ireland,Aldous Huxley,Point Counter Point
951,951,D. The Chaotic Age: A Canonical Prophecy,Great Britain and Ireland,Aldous Huxley,Brave New World
952,952,D. The Chaotic Age: A Canonical Prophecy,Great Britain and Ireland,Lawrence Durrell,Alexandria Quartet
953,953,D. The Chaotic Age: A Canonical Prophecy,Great Britain and Ireland,William Golding,Pincher Martin
954,954,D. The Chaotic Age: A Canonical Prophecy,Great Britain and Ireland,Doris Lessing,The Golden Notebook
955,955,D. The Chaotic Age: A Canonical Prophecy,Great Britain and Ireland,Mervyn Peake,The Gormenghast Trilogy
956,956,D. The Chaotic Age: A Canonical Prophecy,Great Britain and Ireland,Jeanette Winterson,The Passion
957,957,D. The Chaotic Age: A Canonical Prophecy,Great Britain and Ireland,W. H. Auden,Collected Poems
958,958,D. The Chaotic Age: A Canonical Prophecy,Great Britain and Ireland,W. H. Auden,The Dyer's Hand
959,959,D. The Chaotic Age: A Canonical Prophecy,Great Britain and Ireland,Roy Fuller,Collected Poems
960,960,D. The Chaotic Age: A Canonical Prophecy,Great Britain and Ireland,Gavin Ewart,Selected Poems
961,961,D. The Chaotic Age: A Canonical Prophecy,Great Britain and Ireland,Basil Bunting,Collected Poems
962,962,D. The Chaotic Age: A Canonical Prophecy,Great Britain and Ireland,William Empson,Collected Poems
963,963,D. The Chaotic Age: A Canonical Prophecy,Great Britain and Ireland,William Empson,Milton's God
964,964,D. The Chaotic Age: A Canonical Prophecy,Great Britain and Ireland,William Empson,Some Versions of Pastoral
965,965,D. The Chaotic Age: A Canonical Prophecy,Great Britain and Ireland,George Wilson Knight,The Wheel of Fire
966,966,D. The Chaotic Age: A Canonical Prophecy,Great Britain and Ireland,George Wilson Knight,The Burning Oracle
967,967,D. The Chaotic Age: A Canonical Prophecy,Great Britain and Ireland,R. S. Thomas,Poems
968,968,D. The Chaotic Age: A Canonical Prophecy,Great Britain and Ireland,Frank Kermode,The Sense of an Ending
969,969,D. The Chaotic Age: A Canonical Prophecy,Great Britain and Ireland,Stevie Smith,Collected Poems
970,970,D. The Chaotic Age: A Canonical Prophecy,Great Britain and Ireland,F. T. Prince,Collected Poems
971,971,D. The Chaotic Age: A Canonical Prophecy,Great Britain and Ireland,Philip Larkin,Collected Poems
972,972,D. The Chaotic Age: A Canonical Prophecy,Great Britain and Ireland,Donald Davie,Selected Poems
973,973,D. The Chaotic Age: A Canonical Prophecy,Great Britain and Ireland,Geoffrey Hill,Collected Poems
974,974,D. The Chaotic Age: A Canonical Prophecy,Great Britain and Ireland,Jonathan Spence,The Death of Woman Wang
975,975,D. The Chaotic Age: A Canonical Prophecy,Great Britain and Ireland,Jonathan Spence,The Memory Palace of Matteo Ricci
976,976,D. The Chaotic Age: A Canonical Prophecy,Great Britain and Ireland,Elizabeth Jennings,Selected Poems
977,977,D. The Chaotic Age: A Canonical Prophecy,Great Britain and Ireland,Keith Douglas,The Complete Poems
978,978,D. The Chaotic Age: A Canonical Prophecy,Great Britain and Ireland,Hugh MacDiarmid,Complete Poems
979,979,D. The Chaotic Age: A Canonical Prophecy,Great Britain and Ireland,Louis MacNeice,Collected Poems
980,980,D. The Chaotic Age: A Canonical Prophecy,Great Britain and Ireland,Dylan Thomas,The Poems
981,981,D. The Chaotic Age: A Canonical Prophecy,Great Britain and Ireland,Nigel Dennis,Cards of Identity
982,982,D. The Chaotic Age: A Canonical Prophecy,Great Britain and Ireland,Seamus Heaney,Selected Poems: 1969-1987
983,983,D. The Chaotic Age: A Canonical Prophecy,Great Britain and Ireland,Seamus Heaney,Field Work
984,984,D. The Chaotic Age: A Canonical Prophecy,Great Britain and Ireland,Seamus Heaney,Station Island
985,985,D. The Chaotic Age: A Canonical Prophecy,Great Britain and Ireland,Thomas Kinsella,Peppercanister Poems
986,986,D. The Chaotic Age: A Canonical Prophecy,Great Britain and Ireland,Paul Muldoon,Selected Poems
987,987,D. The Chaotic Age: A Canonical Prophecy,Great Britain and Ireland,John Montague,Selected Poems
988,988,D. The Chaotic Age: A Canonical Prophecy,Great Britain and Ireland,John Arden,Plays
989,989,D. The Chaotic Age: A Canonical Prophecy,Great Britain and Ireland,Joe Orton,The Complete Plays
990,990,D. The Chaotic Age: A Canonical Prophecy,Great Britain and Ireland,Flann O'Brien,The Dalkey Archive
991,991,D. The Chaotic Age: A Canonical Prophecy,Great Britain and Ireland,Flann O'Brien,The Third Policeman
992,992,D. The Chaotic Age: A Canonical Prophecy,Great Britain and Ireland,Tom Stoppard,Travesties
993,993,D. The Chaotic Age: A Canonical Prophecy,Great Britain and Ireland,Harold Pinter,The Caretaker
994,994,D. The Chaotic Age: A Canonical Prophecy,Great Britain and Ireland,Harold Pinter,The Homecoming
995,995,D. The Chaotic Age: A Canonical Prophecy,Great Britain and Ireland,Edward Bond,The Fool
996,996,D. The Chaotic Age: A Canonical Prophecy,Great Britain and Ireland,Edward Bond,Saved
997,997,D. The Chaotic Age: A Canonical Prophecy,Great Britain and Ireland,George Orwell,Collected Essays
998,998,D. The Chaotic Age: A Canonical Prophecy,Great Britain and Ireland,George Orwell,1984
999,999,D. The Chaotic Age: A Canonical Prophecy,Great Britain and Ireland,Edna O'Brien,A Fanatic Heart
1000,1000,D. The Chaotic Age: A Canonical Prophecy,Germany,Hugo von Hofmannsthal,Poems and Verse Plays
1001,1001,D. The Chaotic Age: A Canonical Prophecy,Germany,Hugo von Hofmannsthal,Selected Prose
1002,1002,D. The Chaotic Age: A Canonical Prophecy,Germany,Hugo von Hofmannsthal,Selected Plays and Libretti
